date_key,reading_date,year,month,location_id,locality,timezone,pollutant,unit,reading_count,avg_value,min_value,max_value
20240614,2024-06-14,2024,6,1824516,,America/New_York,pm25,µg/m³,24,22.45,15.7,29.9
20240621,2024-06-21,2024,6,2153518,,America/New_York,pm25,µg/m³,24,19.0208,13.1,26.0
20241119,2024-11-19,2024,11,3041962,,America/New_York,pm25,µg/m³,24,7.2029,5.29,9.59
20241104,2024-11-04,2024,11,3103622,,America/New_York,pm25,µg/m³,24,4.7796,3.0,9.81
20241028,2024-10-28,2024,10,1775647,,America/New_York,pm25,µg/m³,24,5.7258,1.77,12.1
20241019,2024-10-19,2024,10,3145072,,America/New_York,pm25,µg/m³,24,8.9233,6.64,16.3
20240403,2024-04-03,2024,4,2453305,,America/New_York,pm25,µg/m³,17,3.4319,0.405,5.82
20240418,2024-04-18,2024,4,2453305,,America/New_York,pm25,µg/m³,16,3.1888,1.18,9.17
20240417,2024-04-17,2024,4,2616564,,America/New_York,pm25,µg/m³,18,5.7528,3.28,8.43
20240401,2024-04-01,2024,4,2386747,,America/New_York,pm25,µg/m³,24,12.3383,4.18,23.1
20240626,2024-06-26,2024,6,625,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,10.3167,7.6,19.2
20240624,2024-06-24,2024,6,648,KINGS,America/New_York,pm25,µg/m³,24,6.1458,3.7,10.2
20241120,2024-11-20,2024,11,292229,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,8.9375,4.4,12.9
20241127,2024-11-27,2024,11,496096,RICHMOND,America/New_York,pm25,µg/m³,24,5.175,3.1,8.2
20241022,2024-10-22,2024,10,384,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,13.7208,10.9,19.4
20241003,2024-10-03,2024,10,631,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,6.9083,5.2,9.9
20241004,2024-10-04,2024,10,387315,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,23,4.3696,0.0,11.3
20241005,2024-10-05,2024,10,496096,RICHMOND,America/New_York,pm25,µg/m³,24,3.2125,0.9,7.6
20240315,2024-03-15,2024,3,496096,RICHMOND,America/New_York,pm25,µg/m³,22,8.4773,1.0,18.1
20241015,2024-10-15,2024,10,1775647,,America/New_York,pm25,µg/m³,24,1.6267,0.399,5.6
20240430,2024-04-30,2024,4,2453305,,America/New_York,pm25,µg/m³,23,22.3352,6.51,41.6
20240621,2024-06-21,2024,6,384,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,11.3083,8.6,15.9
20240619,2024-06-19,2024,6,631,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,6.6583,4.5,10.7
20241122,2024-11-22,2024,11,387315,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,17,2.4588,0.2,8.6
20241105,2024-11-05,2024,11,496096,RICHMOND,America/New_York,pm25,µg/m³,24,7.0875,3.1,18.8
20241006,2024-10-06,2024,10,292229,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,3.2125,1.7,5.5
20241028,2024-10-28,2024,10,631,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,23,4.9609,3.1,9.1
20241023,2024-10-23,2024,10,664,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,20.2917,8.3,39.4
20241025,2024-10-25,2024,10,387315,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,19,2.9105,0.8,6.5
20240330,2024-03-30,2024,3,857,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,22,2.5636,0.0,5.3
20240330,2024-03-30,2024,3,625,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,3.9375,1.1,9.1
20240312,2024-03-12,2024,3,631,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,22,5.0909,2.3,8.2
20240308,2024-03-08,2024,3,387315,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,17,3.3471,0.2,8.3
20240411,2024-04-11,2024,4,625,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,36.25,1.5,87.5
20240401,2024-04-01,2024,4,628,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,6.3583,3.3,11.7
20240610,2024-06-10,2024,6,2386747,,America/New_York,pm25,µg/m³,24,2.0183,1.5,4.38
20241119,2024-11-19,2024,11,3103622,,America/New_York,pm25,µg/m³,24,5.4229,4.18,6.79
20241101,2024-11-01,2024,11,3181018,,America/New_York,pm25,µg/m³,24,7.4979,4.85,16.2
20241023,2024-10-23,2024,10,2453313,,America/New_York,pm25,µg/m³,24,21.7275,5.75,41.8
20241006,2024-10-06,2024,10,2903996,,America/New_York,pm25,µg/m³,19,11.2068,7.01,21.5
20240613,2024-06-13,2024,6,384,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,23,11.6478,9.3,14.3
20240619,2024-06-19,2024,6,626,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,7.5875,4.8,12.7
20240617,2024-06-17,2024,6,496096,RICHMOND,America/New_York,pm25,µg/m³,23,3.5739,0.8,8.2
20241112,2024-11-12,2024,11,384,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,2.5625,1.2,5.0
20241126,2024-11-26,2024,11,631,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,8.6125,2.8,16.6
20241117,2024-11-17,2024,11,648,KINGS,America/New_York,pm25,µg/m³,24,5.875,2.6,17.1
20241025,2024-10-25,2024,10,292229,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,2.3583,0.5,9.5
20241007,2024-10-07,2024,10,384,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,7.5625,4.8,18.0
20241014,2024-10-14,2024,10,648,KINGS,America/New_York,pm25,µg/m³,24,9.6417,1.9,18.9
20240313,2024-03-13,2024,3,928,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,9.1667,4.4,17.7
20240308,2024-03-08,2024,3,664,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,23,3.7043,2.6,6.0
20240326,2024-03-26,2024,3,387315,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,22,4.1955,0.6,9.8
20240317,2024-03-17,2024,3,496096,RICHMOND,America/New_York,pm25,µg/m³,23,4.3174,0.0,12.9
20240416,2024-04-16,2024,4,928,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,23,3.9522,1.1,13.3
20241111,2024-11-11,2024,11,1775647,,America/New_York,pm25,µg/m³,24,7.8492,3.74,19.6
20241105,2024-11-05,2024,11,3103622,,America/New_York,pm25,µg/m³,24,6.4029,3.49,9.29
20241021,2024-10-21,2024,10,1775647,,America/New_York,pm25,µg/m³,24,18.275,9.7,28.3
20240415,2024-04-15,2024,4,2616564,,America/New_York,pm25,µg/m³,15,6.164,3.87,9.87
20240610,2024-06-10,2024,6,292229,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,23,1.3565,0.0,4.3
20240608,2024-06-08,2024,6,387315,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,21,3.6857,0.2,38.9
20240611,2024-06-11,2024,6,496096,RICHMOND,America/New_York,pm25,µg/m³,22,2.1818,0.5,5.5
20241027,2024-10-27,2024,10,665,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,2.6208,2.0,3.5
20240311,2024-03-11,2024,3,626,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,23,1.6826,0.9,2.4
20240314,2024-03-14,2024,3,387315,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,14.9542,10.3,25.1
20240312,2024-03-12,2024,3,496096,RICHMOND,America/New_York,pm25,µg/m³,24,4.2833,0.8,9.3
20240413,2024-04-13,2024,4,384,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,1.6125,0.3,3.1
20240429,2024-04-29,2024,4,648,KINGS,America/New_York,pm25,µg/m³,24,15.0875,13.3,18.1
20240619,2024-06-19,2024,6,2453305,,America/New_York,pm25,µg/m³,24,7.8058,2.74,16.4
20241104,2024-11-04,2024,11,1775647,,America/New_York,pm25,µg/m³,24,7.0325,2.43,16.1
20241122,2024-11-22,2024,11,3145068,,America/New_York,pm25,µg/m³,24,4.5133,2.39,7.87
20241010,2024-10-10,2024,10,1775647,,America/New_York,pm25,µg/m³,24,1.2648,0.257,4.99
20241002,2024-10-02,2024,10,1824516,,America/New_York,pm25,µg/m³,24,5.6554,3.32,11.2
20241008,2024-10-08,2024,10,2386747,,America/New_York,pm25,µg/m³,24,2.1817,1.4,3.08
20241015,2024-10-15,2024,10,3041962,,America/New_York,pm25,µg/m³,24,2.15,1.36,2.85
20240426,2024-04-26,2024,4,2153518,,America/New_York,pm25,µg/m³,24,9.4721,2.79,16.5
20240617,2024-06-17,2024,6,384,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,8.2917,6.3,12.6
20240604,2024-06-04,2024,6,631,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,17.8208,14.0,21.1
20240611,2024-06-11,2024,6,664,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,5.875,4.1,8.6
20240608,2024-06-08,2024,6,971,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,21,2.2429,0.1,5.4
20241130,2024-11-30,2024,11,496096,RICHMOND,America/New_York,pm25,µg/m³,24,5.5083,3.6,7.3
20241111,2024-11-11,2024,11,628,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,5.5458,0.5,10.0
20241116,2024-11-16,2024,11,628,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,8.4583,3.5,23.3
20241117,2024-11-17,2024,11,628,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,12.4792,0.7,34.8
20241118,2024-11-18,2024,11,648,KINGS,America/New_York,pm25,µg/m³,24,6.3458,4.5,8.0
20241012,2024-10-12,2024,10,631,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,23,4.9217,3.4,7.5
20240308,2024-03-08,2024,3,625,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,23,4.613,1.4,8.7
20240331,2024-03-31,2024,3,626,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,4.8583,3.1,8.1
20240323,2024-03-23,2024,3,648,KINGS,America/New_York,pm25,µg/m³,24,5.7875,1.0,10.7
20240324,2024-03-24,2024,3,665,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,3.7042,1.9,7.4
20240311,2024-03-11,2024,3,387315,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,22,5.4545,0.8,19.1
20240430,2024-04-30,2024,4,928,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,16.2,8.3,22.0
20240416,2024-04-16,2024,4,625,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,22,4.75,0.4,16.0
20240623,2024-06-23,2024,6,2153518,,America/New_York,pm25,µg/m³,24,24.4208,19.4,32.6
20241129,2024-11-29,2024,11,2153518,,America/New_York,pm25,µg/m³,17,6.0257,0.0682,13.5
20241110,2024-11-10,2024,11,2386747,,America/New_York,pm25,µg/m³,24,8.7946,1.97,22.2
20241119,2024-11-19,2024,11,3145073,,America/New_York,pm25,µg/m³,23,9.6987,6.83,12.7
20241105,2024-11-05,2024,11,3145074,,America/New_York,pm25,µg/m³,24,10.7129,4.7,19.5
20240430,2024-04-30,2024,4,2616564,,America/New_York,pm25,µg/m³,23,23.9783,12.9,37.2
20240627,2024-06-27,2024,6,384,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,5.3,3.7,13.7
20240620,2024-06-20,2024,6,665,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,8.4375,4.9,13.7
20240608,2024-06-08,2024,6,928,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,4.8375,2.0,11.1
20241027,2024-10-27,2024,10,628,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,22,5.8136,0.0,32.5
20241008,2024-10-08,2024,10,631,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,3.6958,3.2,4.6
20240310,2024-03-10,2024,3,626,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,2.3292,0.9,5.3
20240430,2024-04-30,2024,4,857,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,12.8667,6.4,19.9
20240403,2024-04-03,2024,4,626,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,4.6625,3.4,7.1
20240427,2024-04-27,2024,4,628,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,3.1125,0.3,7.8
20240429,2024-04-29,2024,4,628,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,15.1458,10.0,22.3
20240606,2024-06-06,2024,6,2386747,,America/New_York,pm25,µg/m³,24,11.2083,3.13,22.9
20241122,2024-11-22,2024,11,2903996,,America/New_York,pm25,µg/m³,24,4.9675,1.3,12.5
20241110,2024-11-10,2024,11,3041962,,America/New_York,pm25,µg/m³,24,9.5425,4.11,42.0
20241116,2024-11-16,2024,11,3145070,,America/New_York,pm25,µg/m³,24,6.8508,5.09,8.28
20241009,2024-10-09,2024,10,1824516,,America/New_York,pm25,µg/m³,24,5.0304,2.51,9.08
20241021,2024-10-21,2024,10,3145073,,America/New_York,pm25,µg/m³,24,14.7083,10.3,19.8
20240320,2024-03-20,2024,3,2453313,,America/New_York,pm25,µg/m³,18,13.6578,4.49,26.9
20240314,2024-03-14,2024,3,1775647,,America/New_York,pm25,µg/m³,6,19.2333,10.0,30.5
20240318,2024-03-18,2024,3,2153518,,America/New_York,pm25,µg/m³,22,2.2218,1.21,3.6
20240405,2024-04-05,2024,4,1824516,,America/New_York,pm25,µg/m³,23,1.3124,0.653,3.29
20240614,2024-06-14,2024,6,626,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,11.6167,5.3,16.4
20240605,2024-06-05,2024,6,628,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,21,6.6286,1.1,11.0
20240613,2024-06-13,2024,6,971,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,23,10.7565,6.9,18.6
20240604,2024-06-04,2024,6,496096,RICHMOND,America/New_York,pm25,µg/m³,22,11.6773,3.6,24.2
20241124,2024-11-24,2024,11,625,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,4.6333,1.3,8.2
20241112,2024-11-12,2024,11,928,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,23,4.513,1.3,11.1
20241113,2024-11-13,2024,11,292229,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,23,3.5565,0.4,14.1
20241027,2024-10-27,2024,10,626,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,3.0792,2.3,4.9
20240429,2024-04-29,2024,4,857,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,12.9125,6.0,16.5
20240404,2024-04-04,2024,4,928,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,19,2.3632,0.0,7.0
20240418,2024-04-18,2024,4,631,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,4.6875,1.8,9.9
20240426,2024-04-26,2024,4,496096,RICHMOND,America/New_York,pm25,µg/m³,23,4.613,0.1,8.3
20240602,2024-06-02,2024,6,2453313,,America/New_York,pm25,µg/m³,23,13.5278,9.44,19.2
20241016,2024-10-16,2024,10,3041962,,America/New_York,pm25,µg/m³,24,3.17,0.99,11.9
20241017,2024-10-17,2024,10,3145074,,America/New_York,pm25,µg/m³,9,5.4456,4.59,6.52
20240330,2024-03-30,2024,3,2616564,,America/New_York,pm25,µg/m³,18,5.7394,2.53,13.7
20240308,2024-03-08,2024,3,2386747,,America/New_York,pm25,µg/m³,24,2.1273,0.905,5.17
20240608,2024-06-08,2024,6,857,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,22,2.8,0.0,7.3
20240605,2024-06-05,2024,6,928,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,12.4,5.9,18.6
20240606,2024-06-06,2024,6,387315,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,21,6.6952,0.6,20.2
20240626,2024-06-26,2024,6,496096,RICHMOND,America/New_York,pm25,µg/m³,24,5.7917,3.5,12.0
20241103,2024-11-03,2024,11,384,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,23,2.5391,2.1,3.4
20241112,2024-11-12,2024,11,626,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,16,3.025,1.3,4.8
20241104,2024-11-04,2024,11,628,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,5.1958,1.8,12.7
20241006,2024-10-06,2024,10,384,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,5.1958,3.9,7.1
20241025,2024-10-25,2024,10,648,KINGS,America/New_York,pm25,µg/m³,24,3.8125,2.1,5.8
20240429,2024-04-29,2024,4,625,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,14.0333,7.2,23.2
20240403,2024-04-03,2024,4,648,KINGS,America/New_York,pm25,µg/m³,24,3.4708,1.7,4.5
20241108,2024-11-08,2024,11,1824516,,America/New_York,pm25,µg/m³,24,7.6121,1.24,41.3
20241118,2024-11-18,2024,11,3103622,,America/New_York,pm25,µg/m³,24,6.3487,5.39,7.56
20241123,2024-11-23,2024,11,3145074,,America/New_York,pm25,µg/m³,24,5.0767,3.3,9.05
20241015,2024-10-15,2024,10,1824516,,America/New_York,pm25,µg/m³,24,1.4588,0.417,2.35
20241021,2024-10-21,2024,10,3145070,,America/New_York,pm25,µg/m³,24,15.4292,10.6,22.9
20240601,2024-06-01,2024,6,625,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,4.85,2.7,9.1
20240623,2024-06-23,2024,6,626,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,11.0125,8.7,14.1
20240613,2024-06-13,2024,6,665,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,23,11.9739,8.8,14.6
20241029,2024-10-29,2024,10,631,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,23,5.6696,4.9,6.7
20240328,2024-03-28,2024,3,387315,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,7.8667,1.8,17.5
20240326,2024-03-26,2024,3,496096,RICHMOND,America/New_York,pm25,µg/m³,21,2.4952,0.1,5.6
20240601,2024-06-01,2024,6,2453305,,America/New_York,pm25,µg/m³,24,7.4175,5.86,10.7
20240618,2024-06-18,2024,6,1775647,,America/New_York,pm25,µg/m³,24,9.0567,6.72,11.9
20240627,2024-06-27,2024,6,2153518,,America/New_York,pm25,µg/m³,24,7.2213,4.67,20.3
20241127,2024-11-27,2024,11,3145072,,America/New_York,pm25,µg/m³,24,8.1354,3.96,13.4
20241112,2024-11-12,2024,11,3145073,,America/New_York,pm25,µg/m³,23,5.177,3.77,7.76
20240613,2024-06-13,2024,6,928,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,23,12.6348,6.6,17.9
20241104,2024-11-04,2024,11,631,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,5.0917,3.8,8.4
20241014,2024-10-14,2024,10,628,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,8.15,0.8,16.4
20240311,2024-03-11,2024,3,857,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,13,2.2692,0.4,6.0
20240328,2024-03-28,2024,3,664,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,23,16.5826,8.2,29.1
20240409,2024-04-09,2024,4,971,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,8.7167,4.8,16.4
20240418,2024-04-18,2024,4,665,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,3.9542,2.0,6.6
20240603,2024-06-03,2024,6,2453305,,America/New_York,pm25,µg/m³,22,19.7364,11.9,26.1
20241122,2024-11-22,2024,11,3145070,,America/New_York,pm25,µg/m³,24,4.3925,2.58,7.62
20241117,2024-11-17,2024,11,3181018,,America/New_York,pm25,µg/m³,24,17.9096,4.94,60.5
20241022,2024-10-22,2024,10,3145072,,America/New_York,pm25,µg/m³,21,15.1848,9.18,23.2
20241028,2024-10-28,2024,10,3181018,,America/New_York,pm25,µg/m³,24,5.2283,3.96,7.44
20240612,2024-06-12,2024,6,496096,RICHMOND,America/New_York,pm25,µg/m³,24,2.35,0.1,7.6
20241110,2024-11-10,2024,11,626,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,6.1375,4.2,17.6
20241108,2024-11-08,2024,11,292229,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,17,11.0941,0.8,84.0
20241005,2024-10-05,2024,10,971,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,5.725,1.1,12.3
20241008,2024-10-08,2024,10,292229,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,21,2.3238,0.4,4.2
20240311,2024-03-11,2024,3,928,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,16,1.45,0.1,3.0
20240319,2024-03-19,2024,3,928,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,18,3.0,0.2,6.5
20240324,2024-03-24,2024,3,387315,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,21,3.2714,0.2,7.6
20240407,2024-04-07,2024,4,384,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,2.3625,1.9,3.0
20240406,2024-04-06,2024,4,648,KINGS,America/New_York,pm25,µg/m³,24,1.3375,0.9,1.9
20241117,2024-11-17,2024,11,3145068,,America/New_York,pm25,µg/m³,24,13.7346,5.42,29.5
20241120,2024-11-20,2024,11,3145068,,America/New_York,pm25,µg/m³,23,10.717,7.08,15.7
20241124,2024-11-24,2024,11,3181018,,America/New_York,pm25,µg/m³,24,2.6394,0.208,4.31
20241006,2024-10-06,2024,10,1775647,,America/New_York,pm25,µg/m³,19,6.0147,4.69,8.0
20241008,2024-10-08,2024,10,1775647,,America/New_York,pm25,µg/m³,24,3.1542,2.33,4.82
20241013,2024-10-13,2024,10,1824516,,America/New_York,pm25,µg/m³,24,5.2096,1.11,18.0
20241025,2024-10-25,2024,10,3181018,,America/New_York,pm25,µg/m³,15,4.11,2.05,7.14
20240423,2024-04-23,2024,4,2453313,,America/New_York,pm25,µg/m³,20,10.419,3.14,22.9
20240628,2024-06-28,2024,6,384,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,3.8958,2.6,5.1
20240609,2024-06-09,2024,6,648,KINGS,America/New_York,pm25,µg/m³,24,4.3125,1.5,6.5
20240615,2024-06-15,2024,6,971,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,5.0875,0.2,9.7
20240618,2024-06-18,2024,6,292229,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,7.0042,4.7,11.7
20240608,2024-06-08,2024,6,496096,RICHMOND,America/New_York,pm25,µg/m³,12,0.7667,0.0,3.0
20241115,2024-11-15,2024,11,631,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,6.2708,3.4,24.6
20241119,2024-11-19,2024,11,665,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,6.0917,3.9,21.7
20241017,2024-10-17,2024,10,664,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,3.4083,2.4,4.4
20241126,2024-11-26,2024,11,2386747,,America/New_York,pm25,µg/m³,24,6.5983,1.5,11.9
20241113,2024-11-13,2024,11,2453313,,America/New_York,pm25,µg/m³,24,1.3281,0.271,5.81
20241105,2024-11-05,2024,11,3145067,,America/New_York,pm25,µg/m³,24,11.2379,5.2,20.0
20241021,2024-10-21,2024,10,2386747,,America/New_York,pm25,µg/m³,24,6.7392,5.0,9.24
20240315,2024-03-15,2024,3,1775647,,America/New_York,pm25,µg/m³,23,19.5617,1.5,41.7
20240320,2024-03-20,2024,3,1824516,,America/New_York,pm25,µg/m³,18,12.7094,4.6,19.6
20240413,2024-04-13,2024,4,1824516,,America/New_York,pm25,µg/m³,15,1.5929,0.0278,3.81
20240624,2024-06-24,2024,6,631,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,6.8667,3.9,13.0
20240616,2024-06-16,2024,6,857,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,5.3042,1.6,11.1
20240620,2024-06-20,2024,6,496096,RICHMOND,America/New_York,pm25,µg/m³,20,3.05,0.0,6.9
20241124,2024-11-24,2024,11,384,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,2.4542,0.9,4.3
20241107,2024-11-07,2024,11,928,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,6.6375,0.8,13.1
20241107,2024-11-07,2024,11,292229,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,5.4875,1.1,11.3
20241126,2024-11-26,2024,11,387315,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,23,5.587,1.1,10.8
20241023,2024-10-23,2024,10,648,KINGS,America/New_York,pm25,µg/m³,24,15.0042,7.8,33.0
20240326,2024-03-26,2024,3,857,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,5.0125,0.5,8.4
20240328,2024-03-28,2024,3,292229,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,21,5.9429,2.2,12.5
20240320,2024-03-20,2024,3,665,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,17,8.1471,5.6,10.5
20240316,2024-03-16,2024,3,496096,RICHMOND,America/New_York,pm25,µg/m³,23,3.4739,0.0,7.0
20240422,2024-04-22,2024,4,971,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,3.6583,0.6,10.7
20240427,2024-04-27,2024,4,626,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,4.1667,3.6,5.5
20240402,2024-04-02,2024,4,631,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,18.4708,4.0,29.3
20240616,2024-06-16,2024,6,2616564,,America/New_York,pm25,µg/m³,20,6.599,3.02,11.6
20241129,2024-11-29,2024,11,1824516,,America/New_York,pm25,µg/m³,24,7.7793,0.486,15.0
20241102,2024-11-02,2024,11,3145069,,America/New_York,pm25,µg/m³,24,4.6896,3.86,5.85
20241024,2024-10-24,2024,10,3041962,,America/New_York,pm25,µg/m³,24,7.2208,3.81,19.4
20241022,2024-10-22,2024,10,3145067,,America/New_York,pm25,µg/m³,21,15.1205,8.89,23.3
20240623,2024-06-23,2024,6,857,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,14.3667,9.4,19.5
20241114,2024-11-14,2024,11,928,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,23,4.5565,0.4,9.8
20241118,2024-11-18,2024,11,631,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,9.0333,5.9,37.5
20241019,2024-10-19,2024,10,387315,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,23,6.2522,0.5,10.6
20241021,2024-10-21,2024,10,387315,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,24,9.9042,2.2,21.1
20240323,2024-03-23,2024,3,628,New York-Northern New Jersey-Long Island,America/New_York,pm25,µg/m³,22,2.1909,0.2,8.7
